ID_completo,Fecha,Fecha_dt,Satelite,Nubes_inicial_%,Nubes_±5d_%,Nubes_vecinos_%,Nubes_DEM_%,Nubes_DEM_inverso_%,Nubes_MODIS_%,Snowline_DEM_m,Snowline_DEM_inverso_m,MODIS_iters,Export_task_description,Temporada,Fuente_csv,Error,Tif_logico,Ruta_tif,Nieve_km2,Nieve_pct_Andorra,Tierra_km2,Tierra_pct_Andorra,Nubes_km2,Nubes_pct_Andorra,Snowline_final_p20_m,Nieve_Arbolado_Denso_km2,Nieve_Arbolado_Denso_pct,Pct_cob_nevada_Arbolado_Denso,Nieve_Cultivos_km2,Nieve_Cultivos_pct,Pct_cob_nevada_Cultivos,Nieve_Vias_Comunicacion_km2,Nieve_Vias_Comunicacion_pct,Pct_cob_nevada_Vias_Comunicacion,Nieve_Matorrales_km2,Nieve_Matorrales_pct,Pct_cob_nevada_Matorrales,Nieve_Zonas_Desnudas_km2,Nieve_Zonas_Desnudas_pct,Pct_cob_nevada_Zonas_Desnudas,Nieve_Prados_km2,Nieve_Prados_pct,Pct_cob_nevada_Prados,Nieve_Roquedos_km2,Nieve_Roquedos_pct,Pct_cob_nevada_Roquedos,Nieve_Zonas_Deportivas_km2,Nieve_Zonas_Deportivas_pct,Pct_cob_nevada_Zonas_Deportivas,Nieve_Canchales_km2,Nieve_Canchales_pct,Pct_cob_nevada_Canchales,Nieve_Zonas_Urbanas_km2,Nieve_Zonas_Urbanas_pct,Pct_cob_nevada_Zonas_Urbanas,Nieve_Arbolado_Claro_km2,Nieve_Arbolado_Claro_pct,Pct_cob_nevada_Arbolado_Claro,Nieve_Aguas_km2,Nieve_Aguas_pct,Pct_cob_nevada_Aguas
COPERNICUS/S2_SR_HARMONIZED/20211113T104209_20211113T104209_T31TCH,2021-11-13,2021-11-13,SENTINEL_2,2.95,2.08,0.05,0.05,0.05,0.05,,,0.00,2021_11_13-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_11_13-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_11_13-Sentinel2.tif,148.15,31.76,319.34,68.46,0.22,0.05,2324,7.59,5.12,4.02,0.02,0.01,0.19,0.15,0.10,5.36,13.48,9.10,31.07,1.69,1.14,42.82,62.72,42.34,53.60,19.50,13.16,61.01,0.00,0.00,1.30,40.98,27.66,67.67,0.23,0.15,3.19,0.23,0.15,11.48,1.13,0.77,56.27
COPERNICUS/S2_SR_HARMONIZED/20211116T105229_20211116T105226_T31TCH,2021-11-16,2021-11-16,SENTINEL_2,88.53,0.00,0.00,0.00,0.00,0.00,,,0.00,2021_11_16-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_11_16-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_11_16-Sentinel2.tif,195.86,41.99,271.85,58.28,0.00,0.00,2198,20.92,10.68,11.09,0.57,0.29,7.13,0.38,0.19,14.03,20.35,10.39,46.90,2.30,1.17,58.10,80.90,41.30,69.12,21.77,11.12,68.12,0.00,0.00,2.19,45.69,23.33,75.45,0.55,0.28,7.80,0.72,0.37,36.46,1.25,0.64,61.97
COPERNICUS/S2_SR_HARMONIZED/20211118T104331_20211118T104840_T31TCH,2021-11-18,2021-11-18,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2021_11_18-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_11_18-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_11_18-Sentinel2.tif,190.67,40.88,277.05,59.39,0.00,0.00,2203,19.90,10.44,10.55,0.54,0.28,6.77,0.37,0.19,13.48,19.73,10.35,45.48,2.27,1.19,57.40,78.62,41.23,67.18,21.20,11.12,66.32,0.00,0.00,2.19,45.17,23.69,74.58,0.57,0.30,8.05,0.62,0.33,31.69,1.22,0.64,60.47
COPERNICUS/S2_SR_HARMONIZED/20211128T104411_20211128T104437_T31TCH,2021-11-28,2021-11-28,SENTINEL_2,87.03,55.67,16.72,6.69,4.82,0.58,1975.00,1991.00,5.00,2021_11_28-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_11_28-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_11_28-Sentinel2.tif,351.50,75.36,113.60,24.35,2.62,0.56,1976,105.70,30.07,56.03,3.24,0.92,40.42,1.26,0.36,46.45,33.13,9.43,76.37,3.19,0.91,80.75,111.22,31.64,95.03,29.18,8.30,91.28,0.00,0.00,2.27,58.96,16.78,97.37,1.35,0.38,19.09,1.88,0.53,95.36,1.76,0.50,87.43
COPERNICUS/S2_SR_HARMONIZED/20211201T105421_20211201T105655_T31TCH,2021-12-01,2021-12-01,SENTINEL_2,100.00,52.44,29.73,18.88,17.52,1.18,1783.00,1815.00,5.00,2021_12_01-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_01-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_01-Sentinel2.tif,401.90,86.16,60.49,12.97,5.32,1.14,1817,136.72,34.02,72.48,6.74,1.68,84.10,2.04,0.51,74.96,37.45,9.32,86.32,3.65,0.91,92.31,115.31,28.69,98.53,30.81,7.67,96.39,0.09,0.02,72.38,59.97,14.92,99.03,4.74,1.18,66.92,1.92,0.48,97.71,1.84,0.46,91.15
COPERNICUS/S2_SR_HARMONIZED/20211203T104319_20211203T104320_T31TCH,2021-12-03,2021-12-03,SENTINEL_2,58.85,7.83,2.40,0.88,0.88,0.88,1767.00,,0.00,2021_12_03-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_03-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_03-Sentinel2.tif,409.43,87.78,54.30,11.64,3.98,0.85,1762,141.83,34.64,75.18,7.45,1.82,93.03,2.25,0.55,82.72,38.58,9.42,88.92,3.82,0.93,96.50,114.29,27.92,97.66,30.49,7.45,95.40,0.11,0.03,91.97,59.96,14.64,99.01,6.30,1.54,88.98,1.91,0.47,96.91,1.81,0.44,89.56
COPERNICUS/S2_SR_HARMONIZED/20211206T105329_20211206T105331_T31TCH,2021-12-06,2021-12-06,SENTINEL_2,9.69,6.14,1.41,0.31,0.31,0.31,1703.00,,0.00,2021_12_06-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_06-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_06-Sentinel2.tif,435.20,93.30,31.17,6.68,1.34,0.29,1699,158.41,36.40,83.97,7.98,1.83,99.59,2.54,0.58,93.33,42.61,9.79,98.21,3.93,0.90,99.46,116.14,26.69,99.24,31.77,7.30,99.37,0.12,0.03,99.75,60.33,13.86,99.62,6.88,1.58,97.14,1.94,0.45,98.67,1.89,0.43,93.66
COPERNICUS/S2_SR_HARMONIZED/20211208T104431_20211208T104436_T31TCH,2021-12-08,2021-12-08,SENTINEL_2,56.70,0.88,0.88,0.88,0.88,0.88,,,0.00,2021_12_08-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_08-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_08-Sentinel2.tif,429.35,92.05,34.26,7.35,4.10,0.88,1730,158.16,36.84,83.84,7.92,1.84,98.86,2.42,0.56,88.93,40.31,9.39,92.91,3.87,0.90,97.91,115.21,26.83,98.44,31.04,7.23,97.10,0.12,0.03,98.94,59.82,13.93,98.78,6.02,1.40,85.11,1.94,0.45,98.58,1.86,0.43,92.41
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20211209,2021-12-09,2021-12-09,LANDSAT_8,6.68,2.42,0.34,0.34,0.34,0.34,,,0.00,2021_12_09-Landsat8,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_09-Landsat8.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_09-Landsat8.tif,455.65,97.69,12.07,2.59,1.40,0.30,1680,177.94,39.05,94.33,7.88,1.73,98.34,2.62,0.57,96.22,41.72,9.16,96.16,3.89,0.85,98.32,116.56,25.58,99.60,31.71,6.96,99.19,0.13,0.03,102.01,60.51,13.28,99.92,6.73,1.48,95.12,1.97,0.43,100.03,1.95,0.43,96.47
COPERNICUS/S2_SR_HARMONIZED/20211211T105441_20211211T105442_T31TCH,2021-12-11,2021-12-11,SENTINEL_2,27.15,2.44,0.29,0.29,0.29,0.29,,,0.00,2021_12_11-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_11-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_11-Sentinel2.tif,453.72,97.27,12.84,2.75,1.15,0.25,1681,177.77,39.18,94.24,7.84,1.73,97.88,2.55,0.56,93.96,41.78,9.21,96.30,3.88,0.86,98.23,116.69,25.72,99.71,31.65,6.98,99.03,0.12,0.03,94.81,60.47,13.33,99.86,6.41,1.41,90.60,1.96,0.43,99.43,1.90,0.42,94.33
COPERNICUS/S2_SR_HARMONIZED/20211216T105349_20211216T105434_T31TCH,2021-12-16,2021-12-16,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2021_12_16-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_16-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_16-Sentinel2.tif,382.59,82.02,83.01,17.80,0.00,0.00,1841,122.29,31.96,64.83,6.80,1.78,84.81,2.07,0.54,76.32,35.73,9.34,82.34,3.65,0.95,92.22,114.57,29.95,97.90,29.65,7.75,92.75,0.10,0.03,84.04,58.54,15.30,96.66,4.81,1.26,68.01,1.92,0.50,97.58,1.85,0.48,91.84
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20211217,2021-12-17,2021-12-17,LANDSAT_9,1.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2021_12_17-Landsat9,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_17-Landsat9.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_17-Landsat9.tif,430.01,92.19,39.11,8.39,0.00,0.00,1749,164.70,38.30,87.31,7.15,1.66,89.28,2.52,0.59,92.57,36.38,8.46,83.85,3.74,0.87,94.71,114.83,26.70,98.12,29.81,6.93,93.24,0.12,0.03,94.73,59.05,13.73,97.50,5.90,1.37,83.33,1.95,0.45,98.79,1.94,0.45,96.02
COPERNICUS/S2_SR_HARMONIZED/20211218T104441_20211218T104443_T31TCH,2021-12-18,2021-12-18,SENTINEL_2,0.24,0.24,0.24,0.24,0.24,0.24,,,0.00,2021_12_18-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_18-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_18-Sentinel2.tif,369.92,79.30,96.67,20.73,1.13,0.24,1863,112.10,30.30,59.42,6.79,1.84,84.76,2.01,0.54,73.85,35.00,9.46,80.67,3.64,0.98,92.12,114.22,30.88,97.60,28.64,7.74,89.59,0.10,0.03,84.61,58.27,15.75,96.22,4.80,1.30,67.82,1.92,0.52,97.44,1.84,0.50,91.25
COPERNICUS/S2_SR_HARMONIZED/20211221T105451_20211221T105449_T31TCH,2021-12-21,2021-12-21,SENTINEL_2,1.66,0.01,0.01,0.01,0.01,0.01,,,0.00,2021_12_21-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_21-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_21-Sentinel2.tif,347.65,74.53,120.01,25.73,0.05,0.01,1931,94.63,27.22,50.17,6.48,1.86,80.88,1.75,0.50,64.27,34.18,9.83,78.79,3.54,1.02,89.51,113.49,32.64,96.97,27.93,8.03,87.37,0.07,0.02,57.32,57.67,16.59,95.23,3.66,1.05,51.66,1.90,0.55,96.39,1.79,0.52,88.86
COPERNICUS/S2_SR_HARMONIZED/20211223T104349_20211223T104345_T31TCH,2021-12-23,2021-12-23,SENTINEL_2,0.85,0.85,0.85,0.85,0.85,0.85,,,0.00,2021_12_23-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_23-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_23-Sentinel2.tif,349.84,75.00,113.90,24.42,3.98,0.85,1897,100.71,28.79,53.39,6.43,1.84,80.21,1.79,0.51,65.96,32.96,9.42,75.96,3.50,1.00,88.41,111.92,31.99,95.63,26.84,7.67,83.97,0.10,0.03,77.64,57.21,16.35,94.46,4.20,1.20,59.40,1.86,0.53,94.49,1.75,0.50,86.88
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20211225,2021-12-25,2021-12-25,LANDSAT_8,47.34,0.06,0.06,0.06,0.06,0.06,,,0.00,2021_12_25-Landsat8,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_25-Landsat8.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_25-Landsat8.tif,386.27,82.81,82.59,17.71,0.27,0.06,1842,129.51,33.53,68.65,6.54,1.69,81.61,2.09,0.54,76.95,33.69,8.72,77.65,3.60,0.93,91.00,113.28,29.33,96.79,28.09,7.27,87.87,0.11,0.03,89.63,58.26,15.08,96.20,5.54,1.43,78.22,1.89,0.49,95.82,1.89,0.49,93.88
COPERNICUS/S2_SR_HARMONIZED/20211226T105349_20211226T105436_T31TCH,2021-12-26,2021-12-26,SENTINEL_2,3.89,3.04,0.06,0.06,0.06,0.06,,,0.00,2021_12_26-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_26-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_26-Sentinel2.tif,368.82,79.07,98.60,21.14,0.30,0.06,1872,117.70,31.91,62.40,6.29,1.70,78.46,1.87,0.51,68.71,33.24,9.01,76.61,3.51,0.95,88.85,112.42,30.48,96.06,27.55,7.47,86.18,0.10,0.03,81.29,57.51,15.59,94.96,4.34,1.18,61.27,1.87,0.51,95.16,1.85,0.50,91.52
COPERNICUS/S2_SR_HARMONIZED/20211228T104441_20211228T104443_T31TCH,2021-12-28,2021-12-28,SENTINEL_2,95.67,3.04,0.06,0.06,0.06,0.06,,,0.00,2021_12_28-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_28-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_28-Sentinel2.tif,369.01,79.11,98.41,21.10,0.30,0.06,1872,117.76,31.91,62.43,6.29,1.70,78.46,1.86,0.50,68.51,33.25,9.01,76.63,3.51,0.95,88.85,112.46,30.48,96.09,27.61,7.48,86.36,0.10,0.03,81.29,57.54,15.59,95.01,4.34,1.18,61.27,1.87,0.51,94.89,1.85,0.50,91.52
COPERNICUS/S2_SR_HARMONIZED/20211231T105441_20211231T105444_T31TCH,2021-12-31,2021-12-31,SENTINEL_2,0.01,0.01,0.01,0.01,0.01,0.01,,,0.00,2021_12_31-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2021_12_31-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2021_12_31-Sentinel2.tif,323.15,69.28,142.24,30.49,0.04,0.01,1972,85.29,26.39,45.21,5.40,1.67,67.46,1.39,0.43,51.04,30.63,9.48,70.61,3.29,1.02,83.12,109.00,33.73,93.14,25.24,7.81,78.95,0.08,0.02,63.80,55.59,17.20,91.79,3.12,0.96,44.03,1.82,0.56,92.42,1.77,0.55,87.88
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220102,2022-01-02,2022-01-02,LANDSAT_9,7.07,0.00,0.00,0.00,0.00,0.00,,,0.00,2022_01_02-Landsat9,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_02-Landsat9.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_02-Landsat9.tif,390.43,83.70,78.69,16.87,0.00,0.00,1808,144.02,36.89,76.35,5.91,1.51,73.78,2.10,0.54,77.28,31.80,8.14,73.29,3.45,0.88,87.29,109.64,28.08,93.68,26.21,6.71,82.00,0.11,0.03,85.98,56.75,14.53,93.70,4.90,1.26,69.24,1.85,0.48,94.18,1.92,0.49,95.09
COPERNICUS/S2_SR_HARMONIZED/20220102T104339_20220102T104336_T31TCH,2022-01-02,2022-01-02,SENTINEL_2,8.85,0.00,0.00,0.00,0.00,0.00,,,0.00,2022_01_02-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_02-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_02-Sentinel2.tif,311.47,66.77,156.25,33.50,0.00,0.00,2013,77.63,24.92,41.15,4.80,1.54,59.86,1.28,0.41,47.22,30.12,9.67,69.42,3.16,1.02,79.95,107.77,34.60,92.09,24.93,8.00,77.99,0.06,0.02,48.98,55.30,17.75,91.31,2.34,0.75,33.09,1.80,0.58,91.19,1.77,0.57,87.71
COPERNICUS/S2_SR_HARMONIZED/20220105T105339_20220105T105335_T31TCH,2022-01-05,2022-01-05,SENTINEL_2,97.66,4.79,0.11,0.11,0.11,0.11,,,0.00,2022_01_05-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_05-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_05-Sentinel2.tif,375.73,80.55,91.45,19.61,0.53,0.11,1869,124.35,33.10,65.92,5.65,1.50,70.47,1.93,0.51,71.10,33.15,8.82,76.41,3.41,0.91,86.20,112.99,30.07,96.54,27.91,7.43,87.32,0.08,0.02,62.83,58.02,15.44,95.81,3.94,1.05,55.65,1.85,0.49,94.11,1.83,0.49,90.96
COPERNICUS/S2_SR_HARMONIZED/20220107T104431_20220107T104439_T31TCH,2022-01-07,2022-01-07,SENTINEL_2,67.82,59.26,21.89,10.42,9.16,0.44,1799.00,1831.00,2.00,2022_01_07-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_07-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_07-Sentinel2.tif,383.93,82.31,82.07,17.59,1.72,0.37,1848,129.21,33.65,68.50,5.01,1.30,62.50,1.69,0.44,62.13,36.05,9.39,83.09,3.34,0.87,84.51,113.38,29.53,96.88,29.44,7.67,92.09,0.07,0.02,57.81,58.48,15.23,96.56,2.96,0.77,41.85,1.88,0.49,95.58,1.81,0.47,89.81
COPERNICUS/S2_SR_HARMONIZED/20220110T105421_20220110T105442_T31TCH,2022-01-10,2022-01-10,SENTINEL_2,90.16,24.75,4.74,0.39,0.39,0.39,1847.00,,0.00,2022_01_10-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_10-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_10-Sentinel2.tif,378.27,81.10,87.85,18.83,1.60,0.34,1860,123.89,32.75,65.67,5.11,1.35,63.82,1.83,0.48,67.43,35.03,9.26,80.74,3.42,0.90,86.40,112.41,29.72,96.05,29.19,7.72,91.32,0.10,0.03,80.64,58.90,15.57,97.26,4.08,1.08,57.68,1.89,0.50,95.92,1.80,0.48,89.33
COPERNICUS/S2_SR_HARMONIZED/20220112T104319_20220112T104314_T31TCH,2022-01-12,2022-01-12,SENTINEL_2,35.12,1.10,0.00,0.00,0.00,0.00,,,0.00,2022_01_12-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_12-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_12-Sentinel2.tif,358.90,76.94,108.81,23.33,0.01,0.00,1928,107.75,30.02,57.12,4.71,1.31,58.81,1.67,0.46,61.37,33.19,9.25,76.51,3.31,0.92,83.83,113.09,31.51,96.63,28.92,8.06,90.47,0.09,0.02,69.06,58.44,16.28,96.50,3.42,0.95,48.34,1.88,0.52,95.51,1.82,0.51,90.20
COPERNICUS/S2_SR_HARMONIZED/20220115T105309_20220115T105357_T31TCH,2022-01-15,2022-01-15,SENTINEL_2,1.28,0.00,0.00,0.00,0.00,0.00,,,0.00,2022_01_15-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_15-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_15-Sentinel2.tif,342.13,73.35,125.58,26.92,0.00,0.00,1968,96.04,28.07,50.91,4.47,1.31,55.74,1.48,0.43,54.37,31.83,9.30,73.36,3.23,0.94,81.64,111.97,32.73,95.67,28.09,8.21,87.89,0.08,0.02,62.26,57.74,16.88,95.34,2.99,0.87,42.25,1.84,0.54,93.56,1.79,0.52,88.95
COPERNICUS/S2_SR_HARMONIZED/20220117T104401_20220117T104908_T31TCH,2022-01-17,2022-01-17,SENTINEL_2,0.16,0.16,0.16,0.16,0.16,0.16,,,0.00,2022_01_17-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_17-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_17-Sentinel2.tif,327.77,70.27,139.20,29.84,0.74,0.16,1981,85.72,26.15,45.44,4.31,1.32,53.85,1.37,0.42,50.54,31.07,9.48,71.61,3.20,0.97,80.82,111.01,33.87,94.86,26.88,8.20,84.09,0.08,0.02,61.29,57.20,17.45,94.45,2.76,0.84,39.02,1.82,0.56,92.57,1.78,0.54,88.36
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20220118,2022-01-18,2022-01-18,LANDSAT_9,1.63,0.00,0.00,0.00,0.00,0.00,,,0.00,2022_01_18-Landsat9,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_18-Landsat9.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_18-Landsat9.tif,391.52,83.94,77.60,16.64,0.00,0.00,1830,142.35,36.36,75.46,5.02,1.28,62.68,2.00,0.51,73.40,31.94,8.16,73.63,3.37,0.86,85.31,111.29,28.42,95.09,27.52,7.03,86.09,0.10,0.02,77.24,57.97,14.81,95.72,4.35,1.11,61.44,1.87,0.48,94.86,1.91,0.49,94.60
COPERNICUS/S2_SR_HARMONIZED/20220120T105351_20220120T105629_T31TCH,2022-01-20,2022-01-20,SENTINEL_2,13.85,0.00,0.00,0.00,0.00,0.00,,,0.00,2022_01_20-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_20-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_20-Sentinel2.tif,310.34,66.53,157.38,33.74,0.00,0.00,2035,70.87,22.84,37.57,3.99,1.28,49.74,1.14,0.37,41.83,30.30,9.76,69.83,3.09,0.99,78.08,110.83,35.71,94.70,26.81,8.64,83.86,0.05,0.02,41.37,57.42,18.50,94.82,1.71,0.55,24.14,1.80,0.58,91.40,1.76,0.57,87.46
COPERNICUS/S2_SR_HARMONIZED/20220122T104239_20220122T104236_T31TCH,2022-01-22,2022-01-22,SENTINEL_2,0.13,0.13,0.13,0.13,0.13,0.13,,,0.00,2022_01_22-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_22-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_22-Sentinel2.tif,319.42,68.48,147.68,31.66,0.62,0.13,1993,81.65,25.56,43.28,4.10,1.28,51.18,1.27,0.40,46.73,29.94,9.37,69.00,3.12,0.98,78.93,109.69,34.34,93.73,26.15,8.19,81.80,0.07,0.02,57.48,56.72,17.76,93.66,2.57,0.81,36.33,1.79,0.56,91.06,1.79,0.56,88.89
COPERNICUS/S2_SR_HARMONIZED/20220125T105229_20220125T105232_T31TCH,2022-01-25,2022-01-25,SENTINEL_2,0.14,0.14,0.14,0.14,0.14,0.14,,,0.00,2022_01_25-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_25-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_25-Sentinel2.tif,307.99,66.03,158.92,34.07,0.66,0.14,2030,74.50,24.19,39.49,3.73,1.21,46.56,1.12,0.37,41.36,29.46,9.57,67.91,3.02,0.98,76.36,108.34,35.18,92.57,25.85,8.39,80.86,0.05,0.02,40.80,55.81,18.12,92.16,2.00,0.65,28.28,1.78,0.58,90.35,1.78,0.58,88.27
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20220126,2022-01-26,2022-01-26,LANDSAT_8,3.05,0.00,0.00,0.00,0.00,0.00,,,0.00,2022_01_26-Landsat8,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_26-Landsat8.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_26-Landsat8.tif,376.69,80.76,92.43,19.82,0.00,0.00,1846,135.35,35.93,71.75,4.47,1.19,55.79,1.78,0.47,65.42,30.44,8.08,70.15,3.25,0.86,82.21,109.07,28.96,93.20,26.32,6.99,82.32,0.07,0.02,59.02,56.79,15.08,93.78,3.69,0.98,52.10,1.83,0.49,92.76,1.88,0.50,93.04
COPERNICUS/S2_SR_HARMONIZED/20220127T104321_20220127T104452_T31TCH,2022-01-27,2022-01-27,SENTINEL_2,0.29,0.29,0.29,0.29,0.29,0.29,,,0.00,2022_01_27-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_27-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_27-Sentinel2.tif,296.37,63.54,169.89,36.42,1.37,0.29,2040,66.99,22.60,35.51,3.71,1.25,46.32,1.05,0.35,38.60,28.99,9.78,66.81,3.04,1.02,76.76,107.68,36.33,92.01,24.13,8.14,75.48,0.05,0.02,40.48,54.92,18.53,90.69,1.78,0.60,25.21,1.76,0.59,89.47,1.76,0.60,87.48
COPERNICUS/S2_SR_HARMONIZED/20220130T105301_20220130T105543_T31TCH,2022-01-30,2022-01-30,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,2022_01_30-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_01_30-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_01_30-Sentinel2.tif,286.76,61.48,180.85,38.77,0.00,0.00,2067,59.95,20.91,31.78,3.50,1.22,43.71,0.93,0.32,34.24,28.60,9.97,65.92,2.97,1.04,75.11,106.71,37.21,91.18,24.25,8.46,75.85,0.05,0.02,36.43,54.44,18.99,89.90,1.35,0.47,19.08,1.75,0.61,89.00,1.76,0.61,87.21
COPERNICUS/S2_SR_HARMONIZED/20220201T104149_20220201T104852_T31TCH,2022-02-01,2022-02-01,SENTINEL_2,17.41,0.00,0.00,0.00,0.00,0.00,,,0.00,2022_02_01-Sentinel2,2021-2022,Tabla_Nubes_Snowline_2021_2022.csv,,2022_02_01-Sentinel2.tif,/content/drive/MyDrive/Mapas_Nieve/2022_02_01-Sentinel2.tif,284.36,60.96,183.34,39.30,0.00,0.00,2076,57.63,20.27,30.55,3.22,1.13,40.24,0.90,0.32,33.15,28.34,9.96,65.31,2.96,1.04,74.77,106.53,37.46,91.02,24.53,8.62,76.72,0.04,0.01,32.79,54.86,19.29,90.59,1.35,0.48,19.09,1.73,0.61,87.62,1.76,0.62,87.27
